Year,Fuel_Type,Transmission,Mileage,Engine,Power,Price
2017,1,1,21.38,1396.0,88.7,9.9
2011,3,1,17.0,1497.0,118.0,3.83
2012,3,1,17.0,1497.0,118.0,5.25
2016,1,1,22.7,1598.0,118.0,7.75
2010,3,1,16.51,1586.0,103.2,2.46
2014,1,1,23.4,1248.0,74.0,3.96
2015,1,1,20.77,1248.0,88.8,8.25
2018,3,1,18.6,1197.0,81.83,7.58
2014,1,1,24.0,1120.0,70.0,3.99
2014,3,1,17.4,1497.0,117.3,6.25
2013,1,1,20.5,1598.0,103.5,5.0
2005,1,0,11.0,2987.0,198.5,4.65
2016,1,0,13.01,2199.0,194.3,21.37
2007,3,1,19.7,796.0,46.3,1.75
2018,1,1,12.4,2499.0,134.0,16.09
2012,1,1,24.8,1396.0,88.7,4.1
2015,1,1,20.0,1399.0,68.0,3.56
2010,3,1,17.0,1497.0,118.0,4.21
2015,1,1,23.9,1582.0,126.2,6.6
2018,3,0,13.0,1591.0,121.3,14.35
2017,1,1,22.7,1498.0,89.84,9.5
2011,1,0,11.2,2993.0,241.0,21.9
2016,1,0,18.12,1995.0,190.0,30.45
2016,1,1,25.83,1498.0,99.0,5.1
2013,3,0,17.0,1591.0,121.3,5.44
2010,1,1,13.8,1399.0,68.0,1.6
2014,1,0,17.68,1968.0,174.33,16.67
2012,3,0,15.0,1396.0,98.6,3.85
2011,1,1,14.24,2755.0,174.5,10.64
2016,3,1,25.17,799.0,53.3,3.5
2008,3,1,18.0,995.0,62.0,1.1
2011,3,1,16.2,1599.0,103.2,2.6
2012,1,0,18.88,1995.0,184.0,18.5
2015,1,1,26.59,1248.0,74.0,7.95
2017,1,1,25.4,1186.0,73.97,5.49
2017,3,0,19.0,1199.0,88.7,6.95
2008,1,1,17.0,1405.0,70.0,1.0
2013,1,1,17.8,1399.0,67.0,4.45
2016,1,1,25.1,1248.0,88.5,6.99
2008,3,1,15.6,1586.0,104.68,3.51
2018,3,0,21.4,1197.0,83.1,7.54
2016,1,1,23.2,1248.0,73.94,3.65
2016,1,0,19.5,1582.0,126.24,16.0
2012,3,1,16.2,995.0,62.1,1.4
2017,3,1,18.6,1197.0,81.83,6.45
2016,1,1,24.4,1120.0,71.0,4.4
2015,3,0,19.0,1199.0,88.7,5.95
2013,3,1,19.4,1198.0,86.8,3.9
2016,1,0,13.0,2143.0,201.1,35.28
2017,1,1,17.6,2179.0,153.86,14.25
2017,1,1,24.4,1120.0,71.0,4.5
2015,1,1,22.7,1498.0,89.84,7.5
2017,3,0,21.9,624.0,37.48,3.41
2013,3,1,19.4,1198.0,86.8,3.25
2016,1,1,24.52,1248.0,88.5,8.3
2010,3,1,20.36,1197.0,78.9,3.45
2015,1,1,16.0,2179.0,140.0,11.95
2010,1,1,20.54,1598.0,103.6,4.25
2014,1,1,14.0,2179.0,138.1,8.25
2010,3,1,10.2,2354.0,180.0,5.95
2016,3,1,15.1,1196.0,73.0,4.3
2012,1,1,22.9,1248.0,74.0,3.9
2016,3,0,21.4,1197.0,83.1,6.41
2015,1,1,15.1,2179.0,140.0,8.36
2014,3,1,19.1,1197.0,82.0,3.85
2017,1,0,19.27,2143.0,167.62,36.0
2011,3,1,13.14,1798.0,160.0,7.5
2015,1,1,20.14,1498.0,88.73,5.7
2019,3,1,20.89,1197.0,81.8,5.5
2016,1,1,25.2,1248.0,74.0,5.9
2015,3,1,17.8,1497.0,117.3,7.75
2010,1,0,11.5,2993.0,235.0,18.0
2008,1,1,17.5,1896.0,106.0,4.4
2017,3,0,17.21,1197.0,103.5,8.27
2014,1,1,19.87,1461.0,83.8,4.75
2008,3,0,16.8,1497.0,118.0,3.8
2011,1,1,20.54,1598.0,103.6,3.4
2016,3,1,18.9,1197.0,82.0,4.7
2008,3,1,16.6,1388.0,68.0,1.49
2016,1,1,24.4,1120.0,71.0,4.5
2014,1,1,25.8,1498.0,98.6,5.4
2016,3,0,18.0,1497.0,117.3,11.5
2012,1,1,20.4,1461.0,108.5,3.5
2010,1,0,22.48,1995.0,190.0,16.5
2012,3,1,15.5,1586.0,103.3,3.9
2007,3,0,16.4,1497.0,78.0,3.25
2018,3,1,17.0,1198.0,73.75,5.84
2016,3,1,17.0,1198.0,73.75,5.75
2010,1,0,16.55,1968.0,140.0,10.0
2006,3,1,18.9,998.0,67.1,1.05
2013,1,0,19.08,1582.0,126.32,5.64
2019,1,0,17.9,2143.0,170.0,50.97
2016,1,0,21.76,1995.0,190.0,29.95
2014,1,1,24.2,1498.0,98.6,4.85
2016,1,0,17.01,1582.0,126.2,14.5
2011,3,1,17.0,1497.0,118.0,5.5
2011,1,1,17.8,1399.0,68.0,3.2
2016,1,1,26.59,1248.0,74.0,4.5
2015,1,0,13.0,2143.0,204.0,30.72
2009,1,1,11.5,1991.0,147.9,3.5
2007,1,1,12.8,2494.0,102.0,6.99
2014,1,1,17.21,1493.0,100.0,3.45
2015,3,1,17.4,1497.0,117.3,6.57
2014,1,0,17.11,1968.0,174.33,17.5
2013,1,1,22.07,1199.0,73.9,3.75
2017,3,0,14.8,1497.0,121.36,9.99
2012,1,1,12.99,2494.0,100.0,8.2
2005,3,1,13.0,1493.0,100.0,1.1
2015,0,1,22.1,1586.0,85.7,3.89
2015,3,1,24.7,796.0,47.3,2.45
2009,1,0,8.7,2987.0,224.34,13.75
2017,1,1,26.59,1248.0,74.0,3.0
2017,1,1,24.3,1248.0,88.5,9.25
2013,1,0,13.2,2400.0,215.0,17.65
2014,1,0,12.55,2982.0,168.5,18.25
2013,1,1,23.0,1396.0,90.0,3.45
2015,1,0,17.11,1968.0,174.33,23.75
2013,1,1,19.64,1461.0,108.5,5.45
2017,3,0,23.1,998.0,67.04,5.25
2012,3,0,16.95,1197.0,78.9,2.9
2010,1,0,22.69,1995.0,190.0,14.2
2018,3,1,18.9,1197.0,82.0,5.8
2017,3,0,18.9,1197.0,82.0,7.22
2016,3,1,18.9,1197.0,81.86,4.87
2013,3,1,16.47,1198.0,74.0,3.3
2007,3,1,17.7,1497.0,78.0,3.0
2014,1,0,17.9,2143.0,136.0,26.0
2017,3,1,14.0,796.0,35.0,2.9
2014,3,0,15.74,1591.0,121.3,7.5
2015,3,1,22.74,796.0,47.3,2.36
2017,1,1,24.3,1248.0,88.5,11.39
2013,1,1,15.1,2179.0,140.0,7.02
2016,1,1,24.3,1248.0,88.5,8.0
2017,3,1,18.6,1197.0,81.83,7.11
1998,1,0,10.0,1796.0,157.7,3.9
2009,3,1,19.7,796.0,46.3,2.15
2013,3,1,18.0,1198.0,86.7,3.25
2015,1,0,12.65,2993.0,255.0,70.66
2013,1,1,24.0,1120.0,70.0,4.61
2008,3,1,13.5,1799.0,130.0,2.35
2014,1,1,24.0,1120.0,70.0,4.05
2009,3,1,16.1,796.0,37.0,0.8
2014,1,1,23.59,1364.0,67.1,5.6
2015,1,1,22.54,1396.0,88.73,5.35
2017,3,1,24.07,998.0,67.1,3.25
2012,1,0,17.05,1995.0,184.0,11.5
2016,3,0,23.1,998.0,67.04,4.25
2009,3,0,13.7,1798.0,157.75,4.45
2009,1,1,14.0,2498.0,112.0,2.85
2014,1,1,15.1,2179.0,140.0,7.85
2016,3,1,19.1,1197.0,85.8,5.3
2017,3,1,18.88,999.0,123.24,8.0
2014,1,1,21.43,1364.0,87.2,9.43
2012,3,1,18.5,1197.0,80.0,2.75
2018,1,1,20.37,1461.0,108.45,13.5
2009,1,0,11.0,2987.0,198.5,9.99
2017,3,1,21.1,998.0,100.0,6.95
2015,3,0,17.97,1498.0,99.6,6.75
2015,3,0,18.9,1197.0,82.0,5.5
2018,3,1,21.56,1462.0,103.25,9.18
2014,3,1,19.1,1197.0,82.0,4.15
2012,1,1,22.32,1582.0,126.32,6.5
2015,3,1,21.5,1197.0,81.8,4.11
2008,1,1,16.8,1493.0,110.0,2.25
2015,3,1,17.71,1197.0,78.9,4.56
2013,1,1,11.68,2498.0,112.0,4.0
2015,1,1,23.59,1364.0,67.06,5.27
2019,1,1,18.06,2523.0,63.0,9.11
2010,1,1,14.42,1995.0,147.6,6.2
2017,1,0,11.36,2755.0,171.5,19.97
2016,1,1,21.38,1396.0,88.7,10.17
2014,1,1,28.4,1248.0,74.0,4.5
2019,1,1,23.9,1582.0,126.2,14.28
2012,3,1,19.7,796.0,46.3,2.47
2016,1,1,23.65,1248.0,88.5,7.9
2011,3,1,21.1,814.0,55.2,2.3
2013,3,1,13.24,1598.0,102.5,6.5
2016,3,1,21.1,814.0,55.2,3.25
2017,1,1,20.65,1248.0,88.7,5.85
2014,1,0,14.21,2143.0,203.0,29.0
2014,1,0,14.16,1968.0,174.3,25.71
2008,3,1,15.3,1596.0,101.0,1.85
2015,1,0,18.88,1995.0,184.0,22.75
2018,3,1,21.1,998.0,100.0,8.32
2014,1,0,14.21,2143.0,203.0,26.0
2013,3,1,20.36,1197.0,78.9,3.45
2017,3,1,18.9,1197.0,82.0,5.15
2014,3,1,19.4,1198.0,86.8,3.51
2015,1,1,21.9,1396.0,88.76,3.45
2013,3,1,16.47,1198.0,73.9,3.75
2001,3,1,13.0,1493.0,100.0,1.45
2008,1,1,18.7,1896.0,66.0,2.2
2010,1,1,13.1,2499.0,141.0,7.99
2013,1,1,18.3,1991.0,147.9,6.75
2014,1,1,24.2,1498.0,98.6,5.0
2012,1,1,20.77,1248.0,88.76,5.9
2013,3,1,18.9,1197.0,82.0,3.75
2014,1,0,14.74,2993.0,270.9,29.5
2014,3,1,18.0,1198.0,86.7,4.75
2011,1,0,12.4,2698.0,179.5,11.5
2017,3,1,18.6,1197.0,81.83,6.95
2016,3,1,17.0,1198.0,73.75,5.4
2011,3,0,13.4,1997.0,135.1,4.75
2011,3,1,24.07,998.0,67.1,2.15
2005,3,1,19.7,796.0,46.3,0.9
2016,3,1,20.51,998.0,67.04,3.5
2016,1,1,20.4,1248.0,92.0,5.85
2010,1,1,19.3,1248.0,73.9,3.15
2016,1,1,21.64,1461.0,84.8,6.0
2010,3,1,18.5,1197.0,80.0,2.23
2016,3,1,19.1,1197.0,82.0,2.5
2015,3,1,18.9,998.0,67.1,3.87
2014,1,1,15.1,2179.0,140.0,9.5
2014,1,0,12.55,2982.0,168.5,17.75
2012,1,1,19.64,1461.0,108.45,3.75
2010,3,1,17.92,1086.0,62.1,1.5
2013,3,1,17.01,1591.0,121.3,5.0
2014,1,0,15.06,1995.0,177.0,17.0
2011,3,0,12.9,1799.0,130.0,4.38
2018,3,0,15.26,1798.0,187.74,41.5
2017,3,1,20.51,998.0,67.04,3.0
2018,1,1,24.3,1248.0,88.5,11.0
2012,1,0,11.8,2720.0,190.0,14.0
2016,1,0,26.59,1248.0,74.0,7.65
2018,3,1,17.0,1591.0,121.3,8.7
2016,1,1,25.47,1248.0,88.5,9.9
2010,3,1,13.2,1495.0,94.0,2.05
2016,3,1,17.0,1197.0,80.0,5.25
2012,3,1,17.0,1591.0,121.3,5.77
2010,3,1,19.7,796.0,46.3,1.95
2011,1,1,12.05,2179.0,120.0,7.45
2012,3,1,18.9,998.0,67.1,2.6
2011,3,1,17.0,1197.0,80.0,3.25
2010,1,1,21.1,1248.0,73.9,3.85
2013,1,0,13.73,1995.0,148.0,7.5
2012,1,0,22.69,1995.0,190.0,11.5
2013,3,1,19.4,1198.0,86.8,3.25
2003,3,1,11.7,1997.0,134.0,1.5
2014,1,1,19.3,1248.0,73.9,5.31
2013,1,1,16.0,2179.0,140.0,9.0
2016,3,1,19.81,1086.0,68.05,3.59
2016,3,1,20.73,1373.0,91.1,7.35
2013,1,1,12.8,2494.0,102.0,12.0
2017,3,1,18.9,1197.0,82.0,6.02
2008,1,1,16.52,1991.0,123.7,2.57
2013,1,1,12.83,2696.0,162.0,12.45
2015,1,1,15.1,2179.0,140.0,12.63
2014,3,1,17.4,1497.0,117.3,7.75
2014,1,1,22.7,1498.0,89.84,5.5
2015,3,1,18.6,1197.0,81.83,4.43
2016,1,0,17.9,2143.0,136.0,24.51
2014,3,1,22.0,814.0,55.0,2.65
2012,0,1,33.44,796.0,40.3,2.1
2011,3,1,17.6,1496.0,88.7,3.2
2016,1,1,23.4,1248.0,74.0,4.25
2008,3,1,19.7,796.0,46.3,1.1
2015,3,1,23.1,998.0,67.04,4.3
2015,1,1,22.7,1498.0,89.84,8.9
2015,1,1,19.01,1461.0,108.5,6.5
2009,3,0,11.1,2354.0,142.0,3.5
2008,1,1,17.8,1248.0,75.0,4.25
2018,1,0,16.0,2179.0,140.0,16.46
2016,3,1,18.7,1199.0,88.7,5.95
2015,3,1,17.8,1497.0,117.3,7.1
2011,3,1,15.7,1172.0,67.0,1.25
2013,3,1,16.02,1373.0,93.7,5.5
2013,3,1,18.44,1198.0,75.0,3.25
2010,3,1,17.0,1497.0,118.0,5.0
2016,3,1,16.78,1496.0,88.73,6.58
2013,1,0,18.88,1995.0,184.0,19.5
2017,3,1,18.7,1199.0,88.7,6.14
2013,1,1,28.4,1248.0,73.75,4.95
2013,1,1,20.5,1598.0,103.5,5.75
2013,1,1,15.1,2179.0,140.0,6.6
2015,3,0,18.9,1197.0,82.0,5.72
2009,3,1,17.0,1497.0,118.0,2.6
2010,1,1,12.8,2494.0,102.0,6.5
2011,1,1,15.1,2179.0,140.0,6.1
2010,1,1,19.3,1248.0,73.9,3.85
2013,3,1,15.04,1598.0,103.6,4.5
2013,1,0,16.55,1968.0,147.51,18.25
2012,3,1,16.02,1373.0,93.7,5.75
2010,0,1,14.53,1798.0,138.0,3.35
2010,3,1,16.1,796.0,37.0,0.9
2011,3,1,17.0,1497.0,118.0,5.5
2014,3,1,19.1,1197.0,85.8,3.99
2014,3,0,19.16,2494.0,158.2,18.75
2014,1,1,24.0,1120.0,70.0,3.5
2016,1,0,11.36,2755.0,171.5,16.45
2011,3,1,20.36,1197.0,78.9,3.65
2014,3,0,18.9,1197.0,82.0,5.4
2018,1,1,27.39,1248.0,74.0,8.7
2016,3,0,14.67,1798.0,177.46,20.75
2010,1,0,14.84,2143.0,170.0,12.5
2011,1,1,21.1,1248.0,73.9,1.89
2015,1,1,23.4,1248.0,74.0,4.0
2012,3,1,14.8,1799.0,130.2,3.95
2015,1,1,24.52,1248.0,88.5,7.85
2014,1,1,22.7,1582.0,126.24,7.0
2016,1,0,12.55,2982.0,168.5,24.99
2013,3,0,17.21,1197.0,103.6,4.5
2005,1,1,18.7,1896.0,66.0,1.25
2014,1,1,20.14,1498.0,88.8,3.95
2012,3,1,17.92,1086.0,62.1,1.6
2004,3,1,13.2,1495.0,94.0,0.6
2014,3,1,21.1,814.0,55.2,3.39
2011,1,1,12.8,2494.0,102.0,9.8
2017,1,1,26.8,1248.0,74.0,5.91
2017,3,1,21.56,1462.0,103.25,8.25
2012,3,1,17.5,1298.0,85.8,3.75
2017,3,0,18.0,1497.0,117.3,12.5
2015,3,1,19.4,1198.0,86.8,3.8
2014,1,1,23.59,1364.0,67.04,4.35
2015,1,0,13.5,2400.0,215.0,32.5
2015,3,1,15.64,1193.0,64.08,3.0
2016,1,0,11.36,2755.0,171.5,19.0
2013,1,1,20.54,1598.0,103.6,5.0
2014,1,1,22.7,1498.0,89.84,5.45
2010,3,1,18.9,998.0,67.1,2.7
2006,3,1,13.0,2987.0,210.0,10.75
2015,1,1,20.14,1498.0,88.8,5.8
2007,3,1,15.3,1193.0,65.3,0.95
2002,3,1,16.1,796.0,37.0,0.63
2018,1,1,17.1,1956.0,170.0,17.55
2016,3,1,24.07,998.0,67.1,3.0
2013,1,0,19.3,1968.0,141.0,15.0
2016,1,1,26.59,1248.0,74.0,6.0
2016,1,1,28.09,1248.0,88.5,7.65
2009,1,1,15.8,2148.0,170.0,8.5
2013,1,1,20.0,1399.0,68.0,2.25
2010,3,0,14.53,1798.0,138.1,4.65
2016,1,1,22.7,1598.0,118.0,7.85
2011,3,1,15.6,1196.0,70.0,3.46
2018,3,0,19.0,1199.0,88.7,8.25
2006,3,1,17.3,993.0,60.0,1.25
2012,1,1,11.5,2982.0,171.0,16.0
2015,1,1,26.21,1248.0,88.5,7.4
2016,3,1,25.17,799.0,53.3,3.07
2011,3,0,19.2,1197.0,80.0,3.84
2016,3,0,23.1,998.0,67.04,4.2
2018,1,1,21.38,1396.0,88.7,10.82
2016,1,1,27.3,1498.0,98.6,6.1
2011,3,1,17.0,1497.0,118.0,3.1
2001,3,1,13.7,1468.0,85.8,1.0
2012,3,1,16.95,1498.0,97.6,4.69
2011,3,0,11.7,2354.0,177.6,5.4
2016,1,1,15.1,2179.0,140.0,12.0
2018,3,1,18.6,1197.0,81.83,6.5
2014,1,1,23.08,1461.0,63.1,3.0
2015,3,0,19.12,1373.0,91.1,6.9
2011,1,1,20.54,1598.0,103.6,4.0
2011,3,1,17.0,1197.0,80.0,4.25
2008,3,1,14.53,1798.0,138.1,5.1
2014,1,1,25.1,1498.0,98.6,4.9
2014,3,1,20.4,1197.0,81.8,3.6
2016,1,0,14.21,2143.0,203.0,34.0
2015,1,1,12.99,2494.0,100.6,8.25
2011,3,1,16.1,1298.0,88.2,1.3
2018,1,0,19.27,2143.0,167.62,39.05
2015,3,1,18.9,1197.0,82.0,3.75
2010,3,1,18.9,998.0,67.1,2.1
2016,1,1,22.77,1498.0,98.59,8.8
2015,3,1,16.47,1198.0,74.0,5.84
2018,3,0,17.01,1591.0,121.3,9.03
2017,3,0,24.04,999.0,67.0,3.25
2013,3,0,16.5,1198.0,86.8,4.9
2018,3,1,18.16,1196.0,86.8,6.46
2014,1,1,11.5,2982.0,171.0,18.5
2013,1,1,25.0,1396.0,69.01,2.7
2016,1,1,25.83,1498.0,99.0,4.6
2014,1,1,23.4,1248.0,74.0,5.35
2011,1,1,23.08,1461.0,63.1,2.3
2016,1,0,19.3,1968.0,141.0,15.45
2014,1,0,16.96,1968.0,138.03,12.49
2016,1,0,12.07,2967.0,241.4,48.76
2011,3,1,17.0,1197.0,80.0,3.2
2012,1,0,16.07,1995.0,181.0,8.75
2015,1,1,21.19,1396.0,88.73,5.99
2005,1,1,12.7,2609.0,116.6,2.9
2011,1,1,20.0,1399.0,68.05,1.8
2012,3,1,9.8,2354.0,180.0,6.25
2013,1,1,21.9,1396.0,88.76,5.45
2018,1,0,16.36,2179.0,187.7,52.5
2013,3,0,17.1,1591.0,121.4,5.6
2014,3,1,17.4,1497.0,117.3,6.45
2012,3,1,18.5,1197.0,82.85,3.7
2013,3,1,19.4,1198.0,86.8,3.49
2013,1,1,21.9,1396.0,88.76,3.55
2017,3,1,10.4,2393.0,163.5,9.0
2011,3,1,19.0,998.0,66.1,2.7
2006,3,1,19.7,796.0,46.3,1.5
2017,1,1,16.0,2179.0,140.0,15.9
2013,1,1,22.9,1248.0,74.0,5.2
2014,1,0,17.05,1995.0,184.0,16.25
2007,1,0,14.3,1968.0,140.0,3.31
2012,1,0,16.09,1995.0,184.0,24.0
2011,3,1,18.5,1197.0,85.8,2.5
2013,1,1,21.9,1396.0,88.76,3.9
2013,1,1,25.2,1248.0,74.0,3.85
2011,3,1,11.7,1796.0,178.0,8.8
2009,3,1,14.28,1798.0,138.03,4.95
2014,1,1,22.32,1582.0,126.32,5.75
2014,1,1,19.01,1461.0,108.45,6.17
2010,1,1,17.8,1248.0,75.0,3.45
2016,3,1,24.07,998.0,67.1,3.2
2017,3,0,13.0,1591.0,121.3,13.49
2016,3,0,15.04,1991.0,183.0,24.5
2015,3,0,10.1,2354.0,152.0,14.7
2014,1,1,22.7,1498.0,89.84,6.0
2016,1,0,13.0,2143.0,204.0,34.18
2014,1,1,24.0,1120.0,70.0,3.5
2006,3,1,16.6,1388.0,68.0,2.15
2018,1,0,17.6,1582.0,126.2,11.25
2010,3,1,19.0,998.0,66.1,2.0
2015,1,1,23.2,1248.0,73.94,4.27
2017,3,1,17.8,1497.0,117.3,7.68
2017,1,1,12.99,2494.0,100.6,14.52
2011,3,0,11.8,3498.0,272.0,16.85
2015,1,1,21.14,1498.0,103.52,5.75
2017,3,1,15.8,1499.0,110.0,8.3
2014,3,0,23.1,998.0,67.04,3.95
2014,3,1,15.04,1598.0,103.6,4.8
2011,1,0,13.5,2400.0,215.0,12.0
2017,1,1,23.59,1364.0,67.04,6.25
2012,1,1,19.4,1405.0,70.0,2.5
2014,3,0,18.0,1497.0,117.3,7.5
2010,3,1,17.0,1497.0,118.0,3.5
2005,1,1,18.7,1896.0,66.0,1.99
2009,3,1,14.53,1798.0,138.0,2.25
2014,3,1,16.78,1496.0,88.73,3.25
2016,1,0,17.05,1995.0,184.0,28.5
2006,3,0,16.4,1497.0,78.0,1.5
2017,1,1,22.54,1396.0,88.73,7.0
2014,1,0,13.0,2987.0,261.5,27.5
2015,1,1,19.67,1582.0,126.2,10.5
2014,1,0,15.73,1968.0,174.33,21.5
2016,1,0,12.63,2179.0,147.5,35.0
2015,1,0,21.66,1498.0,103.52,7.99
2015,3,0,23.1,998.0,67.04,4.88
2013,3,0,11.05,2894.0,444.0,40.5
2015,3,1,20.73,1373.0,91.1,6.55
2015,1,0,14.16,1968.0,174.3,29.64
2013,1,1,20.0,1399.0,68.0,4.34
2014,3,1,18.88,999.0,123.37,6.22
2009,3,1,17.0,1497.0,118.0,2.25
2015,1,0,16.36,2179.0,187.7,38.0
2008,3,1,20.4,1197.0,81.8,2.15
2014,1,0,22.48,1995.0,190.0,22.45
2017,1,0,15.0,2143.0,107.3,20.87
2013,3,1,19.4,1198.0,86.8,3.1
2016,3,1,18.6,1197.0,81.83,5.95
2006,1,1,16.8,1405.0,68.0,0.86
2010,1,1,11.5,2982.0,171.0,9.25
2011,3,1,19.81,1086.0,68.05,2.25
2016,3,1,17.0,1197.0,80.0,6.13
2014,3,0,15.5,1198.0,86.7,3.79
2017,1,0,13.33,2993.0,255.0,160.0
2013,3,0,16.95,1197.0,78.9,3.85
2013,1,1,22.07,1199.0,73.9,4.5
2018,3,1,21.1,998.0,100.0,8.61
2016,1,1,21.9,1396.0,88.76,6.5
2005,3,0,11.3,1794.0,125.0,2.6
2015,1,1,12.99,2494.0,100.6,15.0
2017,3,0,23.1,998.0,67.04,4.7
2015,1,0,19.3,1968.0,141.0,12.99
2018,3,1,17.3,1497.0,117.3,7.32
2015,1,1,23.9,1582.0,126.2,6.5
2012,3,1,17.0,1497.0,118.0,5.67
2014,1,1,19.68,1399.0,67.0,3.0
2015,1,1,26.21,1248.0,88.5,5.5
2015,3,1,18.9,998.0,67.1,3.35
2015,1,0,14.94,2967.0,241.4,25.02
2017,3,0,19.16,2487.0,175.67,26.11
2016,3,1,18.6,1197.0,81.83,7.09
2012,0,1,21.4,1586.0,103.3,2.65
2018,3,1,18.9,1197.0,81.86,6.5
2012,1,1,22.07,1199.0,73.9,4.5
2016,1,0,15.97,2993.0,258.0,57.0
2012,3,1,16.47,1198.0,73.9,3.82
2013,1,1,20.45,1461.0,83.8,5.25
2016,3,0,14.67,1798.0,177.46,16.81
2013,1,0,14.16,1968.0,174.3,21.5
2017,1,1,27.39,1248.0,74.0,8.5
2013,3,1,16.47,1198.0,73.9,3.25
2019,1,0,13.5,2477.0,175.56,27.11
2015,3,1,20.73,1373.0,91.1,5.95
2015,1,1,19.87,1461.0,83.8,6.79
2016,3,1,21.1,814.0,55.2,2.55
2008,3,1,10.8,2354.0,152.0,3.7
2014,3,1,17.01,1591.0,121.3,6.75
2015,3,1,14.28,1798.0,138.03,6.95
2011,3,1,15.5,1586.0,103.3,2.78
2016,3,1,16.47,1198.0,73.9,6.18
2015,1,0,14.16,1968.0,174.3,36.0
2012,3,1,17.0,1497.0,118.0,5.81
2014,3,1,22.5,998.0,67.04,3.41
2018,1,0,13.5,2477.0,175.56,26.5
2015,3,0,14.7,1798.0,177.5,16.0
2017,1,1,19.67,1582.0,126.2,12.13
2009,3,1,19.7,796.0,46.3,1.8
2013,3,1,16.8,1497.0,116.3,6.25
2016,3,1,22.7,799.0,53.0,2.75
2011,1,1,17.67,1968.0,138.08,6.0
2013,3,0,14.8,1595.0,120.7,11.56
2014,3,0,17.21,1197.0,103.6,5.2
2014,1,1,22.77,1498.0,98.59,7.52
2017,3,1,15.29,1591.0,121.3,12.49
2019,1,1,14.24,2755.0,174.5,35.82
2017,3,1,20.85,1197.0,83.14,6.25
2015,3,1,17.0,1197.0,80.0,6.22
2016,3,1,15.4,1497.0,117.3,8.02
2014,3,1,23.1,998.0,67.04,3.75
2009,3,0,10.93,3498.0,272.0,11.75
2012,3,1,20.36,1197.0,78.9,2.25
2013,3,1,17.71,1197.0,78.9,3.55
2017,1,0,15.0,2143.0,204.0,38.15
2015,3,1,21.1,814.0,55.2,2.66
2014,0,1,33.54,998.0,67.04,2.85
2011,3,1,17.0,1497.0,118.0,4.95
2003,3,0,13.0,2987.0,210.0,6.5
2016,1,1,25.0,1396.0,69.01,2.4
2016,3,1,15.29,1591.0,121.3,12.5
2013,3,1,20.51,998.0,67.04,3.0
2017,1,1,28.4,1248.0,73.75,6.67
2008,3,1,13.8,1299.0,70.0,1.97
2013,3,1,16.47,1198.0,73.9,2.8
2011,3,1,20.36,1197.0,78.9,2.65
2014,1,1,18.2,1248.0,73.74,4.75
2011,3,0,10.5,1796.0,157.7,19.0
2012,1,1,17.8,1248.0,75.0,4.5
2012,1,1,15.1,2179.0,140.0,8.25
2014,3,1,17.71,1197.0,78.9,3.5
2013,1,1,15.1,2179.0,140.0,8.5
2015,3,1,15.29,1591.0,121.3,9.0
2014,1,1,26.0,1498.0,98.6,6.75
2014,1,1,19.3,1248.0,73.9,5.4
2015,3,1,20.51,998.0,67.04,3.5
2012,3,1,21.1,814.0,55.2,2.6
2017,1,0,11.36,2755.0,171.5,20.5
2017,3,1,15.8,1591.0,121.3,11.31
2018,3,1,20.51,998.0,67.04,4.5
2015,1,0,11.3,2987.0,254.8,56.0
2017,3,1,23.1,998.0,67.04,5.2
2011,1,1,12.05,2179.0,120.0,5.25
2018,3,1,22.7,799.0,53.64,3.6
2014,1,1,21.2,1248.0,75.0,3.3
2013,1,1,22.7,1582.0,126.24,5.85
2014,3,1,19.1,1197.0,85.8,3.9
2009,1,0,16.55,1968.0,140.0,7.98
2014,3,0,16.5,1198.0,86.8,4.3
2011,3,1,18.9,998.0,67.1,2.25
2013,3,1,19.81,1086.0,68.05,3.2
2012,1,1,22.32,1582.0,126.32,6.55
2014,1,1,22.32,1582.0,126.32,6.9
2009,1,1,23.2,1248.0,73.94,2.95
2017,1,1,20.5,1582.0,126.2,11.45
2017,3,1,21.4,1197.0,83.1,6.37
2011,1,1,22.32,1582.0,126.3,5.0
2012,1,1,22.3,1248.0,74.0,2.6
2010,3,1,18.5,1197.0,80.0,1.9
2015,1,0,17.85,2967.0,300.0,60.95
2017,3,1,15.1,1196.0,73.0,4.44
2012,1,0,22.69,1995.0,190.0,15.3
2016,1,1,25.47,1248.0,88.5,8.2
2014,3,0,16.9,1197.0,81.86,5.25
2016,3,0,16.93,1197.0,103.2,8.5
2015,1,0,15.73,1968.0,174.33,23.75
2013,3,1,19.81,1086.0,68.05,2.74
2016,1,0,16.96,1968.0,138.03,13.83
2017,3,1,21.1,998.0,100.0,6.99
2009,3,1,19.81,1086.0,68.05,2.25
2013,1,1,12.8,2494.0,102.0,11.49
2012,3,1,18.6,1199.0,79.4,2.87
2005,1,1,12.8,2494.0,102.0,3.25
2009,3,1,9.8,2354.0,180.0,3.5
2017,1,1,25.32,1198.0,77.0,4.49
2011,1,1,22.07,1199.0,73.9,2.9
2014,3,1,12.4,1998.0,132.0,12.36
2011,1,0,11.79,2179.0,120.0,6.0
2010,1,0,16.46,2993.0,258.0,31.0
2015,1,1,25.6,1498.0,98.6,5.49
2015,1,1,22.07,1199.0,73.9,5.86
2015,1,1,16.0,2179.0,140.0,9.0
2016,3,1,16.09,1598.0,103.5,7.7
